-1.779180747241456417e-01 1.316626587967734574e+00 -6.848207085565090058e-01 -4.392466208292981622e-01 -1.671013009406517591e-01 -4.681475000755817018e-01 4.291911416809897073e-01 -3.693814553789318555e-01
-1.312057269941739435e+00 8.146778591680796378e-02 1.037693302778561755e+00 -8.394342857343906061e-01 8.200106440165955135e-01 -7.234895310990163697e-01 8.603552704901218373e-01 -8.617896390749969493e-01
7.951657483097193113e-01 -4.796992763766336210e-01 7.662578554872295777e-01 2.130965734375908083e-01 -1.049239344645332306e+00 3.288809940639375595e-02 2.813305859147258170e-02 -5.622189550701350846e-01
-1.025048674544106753e+00 -2.748217023940252579e-01 -8.105195254605700173e-02 3.453548809882478476e-01 7.478301705596113180e-01 -2.392585037755001198e-01 4.358104624078870670e-01 -3.556401875123164635e-01
