-2.970035284729858338e-01 -1.025825957844179293e+00
-5.185498511851377446e-01 2.447913552125364767e-01
1.522993042106350337e-01 -1.768285666154593150e-01
2.954041724250552337e-01 4.653981584694786844e-01
9.029557147857515398e-01 2.547496008562510905e-02
9.105450414923282887e-02 8.354435656660756937e-01
-1.163888742280641653e+00 1.264474256852317291e+00
-6.570993160824906143e-01 -3.505592706249789636e-02
