-4.358273547244391755e-01 -8.982309222808340099e-01
-5.622880774194123354e-01 7.303929432604547300e-02
4.403998109912742320e-01 -8.202934231067651738e-02
3.838524792259234708e-01 1.637128138440801517e-01
1.027513073899170237e+00 3.683320901503431277e-01
5.562606960333907891e-01 6.646681813169725839e-01
-1.417360767850935455e+00 1.030205356568749453e+00
-8.406410055883493104e-01 5.250014416796917882e-02
