-3.803284469457803851e-01 -1.087553387539144101e+00 6.442841530820091478e-01
-1.291259111578324237e-01 5.698466284301617613e-02 -5.138206668285265621e-01
-2.033281720341262866e-01 -4.276238996666202885e-01 7.447394728383793794e-03
5.985572175729412248e-01 7.303649174781806641e-01 4.650084397980278061e-01
9.711898228336839356e-01 -8.769511527186587552e-01 -5.017892773502224957e-02
6.423507750123120807e-01 -3.179335722127022423e-01 7.617756942018638622e-01
-3.774138094822017675e-01 -2.004704247264569861e-01 -1.112553781913406814e+00
4.962869542087635089e-01 1.392126271138260929e-01 2.893481146361054912e-01
